type,brand,model,cores,base_clock,boost_clock,tdp,integrated_graphics,multithreading,price,cpu_socket,cpu_socket_source
CPU,Intel,Xeon E5-2630 V3,8,2400000000,3200000000.0,85,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2630 V4,10,2200000000,3100000000.0,85,,True,479.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2630L V2,6,2400000000,,60,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2630L V3,8,1800000000,2900000000.0,55,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2637 V2,4,3500000000,3800000000.0,130,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2637 V3,4,3500000000,3700000000.0,135,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2640,6,2500000000,3000000000.0,95,,True,149.94,,wikidata_no_qid
CPU,Intel,Xeon E5-2640 V2,8,2000000000,2500000000.0,95,,True,179.95,,wikidata_no_qid
CPU,Intel,Xeon E5-2640 V3,8,2600000000,3400000000.0,90,,True,1224.57,,wikidata_no_qid
CPU,Intel,Xeon E5-2640 V3,8,2600000000,3400000000.0,90,,True,280.88,,wikidata_no_qid
CPU,Intel,Xeon E5-2640 V4,10,2400000000,3400000000.0,90,,True,1004.06,,wikidata_no_qid
CPU,Intel,Xeon E5-2643 V2,6,3500000000,3800000000.0,130,,True,230.57,,wikidata_no_qid
CPU,Intel,Xeon E5-2643 V3,6,3400000000,3700000000.0,135,,True,1295.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2643 V4,6,3400000000,3700000000.0,135,,True,1125.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2650,8,2000000000,2800000000.0,95,,True,57.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2650 V2,8,2600000000,3400000000.0,95,,True,150.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2650 V3,10,2300000000,3000000000.0,105,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2650 V4,12,2200000000,2900000000.0,105,,True,993.33,,wikidata_no_qid
CPU,Intel,Xeon E5-2650L,8,1800000000,2300000000.0,70,,True,297.95,,wikidata_no_qid
CPU,Intel,Xeon E5-2650L V2,10,1700000000,2100000000.0,70,,True,289.05,,wikidata_no_qid
CPU,Intel,Xeon E5-2650L V3,12,1800000000,2500000000.0,65,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2650L V4,14,1700000000,2500000000.0,65,,True,651.14,,wikidata_no_qid
CPU,Intel,Xeon E5-2658 V3,12,2200000000,2900000000.0,105,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2660,8,2200000000,3000000000.0,95,,True,0.0,,wikidata_no_socket
CPU,Intel,Xeon E5-2660 V2,10,2200000000,3000000000.0,95,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2660 V3,10,2600000000,3300000000.0,105,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2660 V3,10,2600000000,3300000000.0,105,,True,350.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2660 V4,14,2000000000,3200000000.0,105,,True,1470.06,,wikidata_no_qid
CPU,Intel,Xeon E5-2665,8,2400000000,3100000000.0,115,,True,449.95,,wikidata_no_qid
CPU,Intel,Xeon E5-2665,8,2400000000,3100000000.0,115,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2667 V2,8,3300000000,4000000000.0,130,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2667 V3,8,3200000000,3600000000.0,135,,True,772.96,,wikidata_no_qid
CPU,Intel,Xeon E5-2670,8,2600000000,3300000000.0,115,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2670 V2,10,2500000000,3300000000.0,115,,True,1527.5,,wikidata_no_qid
CPU,Intel,Xeon E5-2670 V3,12,2300000000,3100000000.0,120,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2680,8,2700000000,3500000000.0,130,,True,125.64,,wikidata_no_socket
CPU,Intel,Xeon E5-2680 V2,10,2800000000,3600000000.0,115,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2680 V3,12,2500000000,3300000000.0,120,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2680 V4,14,2400000000,3300000000.0,120,,True,1999.95,,wikidata_no_qid
CPU,Intel,Xeon E5-2683 V3,14,2000000000,3000000000.0,120,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2683 V4,16,2100000000,3000000000.0,120,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2683 V4,16,2100000000,3000000000.0,120,,True,1969.95,,wikidata_no_qid
CPU,Intel,Xeon E5-2685 V3,12,2600000000,3300000000.0,120,,True,2399.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2687W,8,3100000000,3800000000.0,150,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2687W,8,3100000000,3800000000.0,150,,True,559.95,,wikidata_no_qid
CPU,Intel,Xeon E5-2687W V2,8,3400000000,4000000000.0,150,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2687W V3,10,3100000000,3500000000.0,160,,True,2998.95,,wikidata_no_qid
CPU,Intel,Xeon E5-2687W V4,12,3000000000,3500000000.0,160,,True,2211.14,,wikidata_no_qid
CPU,Intel,Xeon E5-2690,8,2900000000,3800000000.0,135,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2690 V2,10,3000000000,3600000000.0,130,,True,2147.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2690 V3,12,2600000000,3500000000.0,135,,True,499.99,,wikidata_no_qid
CPU,Intel,Xeon E5-2690 V4,14,2600000000,3500000000.0,135,,True,6658.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2695 V2,12,2400000000,3200000000.0,115,,True,689.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2695 V3,14,2300000000,3300000000.0,120,,True,1999.99,,wikidata_no_qid
CPU,Intel,Xeon E5-2695 V3,14,2300000000,3300000000.0,120,,True,2451.42,,wikidata_no_qid
CPU,Intel,Xeon E5-2695 V4,18,2100000000,3300000000.0,120,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2697 V2,12,2700000000,3500000000.0,130,,True,1995.09,,wikidata_no_qid
CPU,Intel,Xeon E5-2697 V3,14,2600000000,3600000000.0,145,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2697 V4,18,2300000000,3600000000.0,145,,True,3162.13,,wikidata_no_qid
CPU,Intel,Xeon E5-2698 V3,16,2300000000,3600000000.0,135,,True,3411.44,,wikidata_no_qid
CPU,Intel,Xeon E5-2698 V4,20,2200000000,3600000000.0,135,,True,0.0,,wikidata_no_qid
CPU,Intel,Xeon E5-2699 V3,18,2300000000,3600000000.0,145,,True,3089.95,,wikidata_no_qid
CPU,Intel,Xeon E5-2699 V4,22,2200000000,3600000000.0,145,,True,1519.93,,wikidata_no_qid
CPU,Intel,Xeon E5-4620,8,2200000000,2600000000.0,95,,True,1599.99,,wikidata_no_qid
CPU,Intel,Xeon E5-4650,8,2700000000,3300000000.0,130,,True,948.89,,wikidata_no_qid
