type,brand,model,module_type,speed,number_of_modules,module_size,price_per_gb,color,first_word_latency,cas_timing,error_correction,price
Memory,G.Skill,Trident Z 32 GB,DDR4,3200000000,4,8000000000,0.0,Silver / White,9.375,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 32 GB,DDR4,3200000000,2,16000000000,5.312,Black / White,9.375,15,Non-ECC / Unbuffered,169.99
Memory,G.Skill,Trident Z 32 GB,DDR4,3200000000,2,16000000000,12.387,Silver / Black,9.375,15,Non-ECC / Unbuffered,396.37
Memory,G.Skill,Trident Z 32 GB,DDR4,3200000000,2,16000000000,0.0,Red / Silver,9.375,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3333000000,8,8000000000,0.0,Black / White,9.601,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3200000000,8,8000000000,0.0,Black / Yellow,10.0,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3200000000,4,16000000000,9.984,Red / Silver,8.75,14,Non-ECC / Unbuffered,639.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3333000000,4,16000000000,0.0,Red / Silver,9.601,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3200000000,4,16000000000,0.0,Silver / White,8.75,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3200000000,8,8000000000,0.0,Silver / White,9.375,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3466000000,8,8000000000,7.656,Silver / White,9.233,16,Non-ECC / Unbuffered,489.99
Memory,G.Skill,Trident Z 64 GB,DDR4,3733000000,8,8000000000,0.0,Black,9.108,17,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3300000000,8,8000000000,0.0,Silver / White,9.697,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3300000000,4,16000000000,0.0,Black / White,9.697,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3200000000,8,8000000000,0.0,Silver / Red,9.375,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3466000000,8,8000000000,5.625,Silver / Red,9.233,16,Non-ECC / Unbuffered,359.99
Memory,G.Skill,Trident Z 64 GB,DDR4,3000000000,4,16000000000,5.078,Red / Silver,9.333,14,Non-ECC / Unbuffered,324.99
Memory,G.Skill,Trident Z 64 GB,DDR4,3466000000,4,16000000000,0.0,Red / Silver,9.233,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,4000000000,8,8000000000,8.515,Silver / White,9.0,18,Non-ECC / Unbuffered,544.99
Memory,G.Skill,Trident Z 64 GB,DDR4,3300000000,4,16000000000,12.172,Silver / Red,9.697,16,Non-ECC / Unbuffered,779.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3600000000,4,16000000000,7.484,Black / White,9.444,17,Non-ECC / Unbuffered,479.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3200000000,8,8000000000,7.812,Silver / White,8.75,14,Non-ECC / Unbuffered,499.99
Memory,G.Skill,Trident Z 64 GB,DDR4,3200000000,8,8000000000,7.969,Red / Silver,8.75,14,Non-ECC / Unbuffered,509.99
Memory,G.Skill,Trident Z 64 GB,DDR4,3300000000,8,8000000000,5.469,Silver / Red,9.697,16,Non-ECC / Unbuffered,349.99
Memory,G.Skill,Trident Z 64 GB,DDR4,3333000000,8,8000000000,0.0,Silver / Red,9.601,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3400000000,4,16000000000,0.0,Red / Silver,9.412,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 64 GB,DDR4,3200000000,4,16000000000,5.39,Red / Silver,9.375,15,Non-ECC / Unbuffered,344.99
Memory,G.Skill,Trident Z 64 GB,DDR4,3000000000,8,8000000000,0.0,Red / Silver,9.333,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,4133000000,2,4000000000,0.0,Red / Silver,9.194,19,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,3733000000,2,4000000000,0.0,Red / Silver,9.108,17,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,3866000000,2,4000000000,0.0,Red / Silver,9.312,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,4200000000,2,4000000000,0.0,Red / Silver,9.048,19,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,3000000000,2,4000000000,0.0,Red / Silver,10.0,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,3600000000,2,4000000000,0.0,Red / Silver,9.444,17,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,3466000000,2,4000000000,0.0,Red / Silver,9.233,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,4266000000,2,4000000000,0.0,Red / Silver,8.908,19,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,4000000000,2,4000000000,0.0,Red / Silver,9.5,19,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,2800000000,2,4000000000,0.0,Red / Silver,10.714,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z 8 GB,DDR4,3200000000,2,4000000000,0.0,Red / Silver,10.0,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Neo 128 GB,DDR4,3600000000,4,32000000000,5.078,Black / Silver,8.889,16,Non-ECC / Unbuffered,649.99
Memory,G.Skill,Trident Z Neo 128 GB,DDR4,3200000000,4,32000000000,4.101,Black / Silver,10.0,16,Non-ECC / Unbuffered,524.99
Memory,G.Skill,Trident Z Neo 128 GB,DDR4,3600000000,4,32000000000,4.219,Silver / Black,10.0,18,Non-ECC / Unbuffered,539.99
Memory,G.Skill,Trident Z Neo 128 GB,DDR4,2666000000,4,32000000000,0.0,Black / Silver,13.503,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3600000000,2,8000000000,5.624,Black / White,10.0,18,Non-ECC / Unbuffered,89.99
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3200000000,2,8000000000,6.124,Silver / Black,10.0,16,Non-ECC / Unbuffered,97.99
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3600000000,2,8000000000,6.562,Black / White,8.889,16,Non-ECC / Unbuffered,104.99
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3000000000,2,8000000000,0.0,Silver / Black,10.667,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3600000000,2,8000000000,8.437,Silver / Black,8.889,16,Non-ECC / Unbuffered,134.99
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3600000000,2,8000000000,0.0,Black / White,7.778,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3800000000,2,8000000000,14.215,Black / Silver,7.368,14,Non-ECC / Unbuffered,227.44
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3200000000,2,8000000000,12.438,Silver / Black,8.75,14,Non-ECC / Unbuffered,199.0
Memory,G.Skill,Trident Z Neo 16 GB,DDR4,3600000000,2,8000000000,0.0,Black / Silver,7.778,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Neo 256 GB,DDR4,2666000000,8,32000000000,0.0,Black / Silver,13.503,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Neo 256 GB,DDR4,3600000000,8,32000000000,4.375,Silver / Black,10.0,18,Non-ECC / Unbuffered,1119.99
Memory,G.Skill,Trident Z Neo 256 GB,DDR4,3200000000,8,32000000000,4.102,Black / Silver,10.0,16,Non-ECC / Unbuffered,1049.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3000000000,4,8000000000,6.562,Silver / Black,10.667,16,Non-ECC / Unbuffered,209.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3200000000,2,16000000000,4.531,Silver / Black,10.0,16,Non-ECC / Unbuffered,144.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3600000000,2,16000000000,7.812,Black / Silver,8.889,16,Non-ECC / Unbuffered,249.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3600000000,4,8000000000,7.187,Silver / Black,8.889,16,Non-ECC / Unbuffered,229.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3600000000,2,16000000000,4.687,Black / White,10.0,18,Non-ECC / Unbuffered,149.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3600000000,2,16000000000,5.593,Black / White,8.889,16,Non-ECC / Unbuffered,178.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3600000000,4,8000000000,8.75,Black / White,8.889,16,Non-ECC / Unbuffered,279.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3600000000,4,8000000000,13.956,Black / Silver,7.778,14,Non-ECC / Unbuffered,446.6
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3600000000,4,8000000000,0.0,Silver / Black,7.778,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3200000000,2,16000000000,7.031,Silver / Black,8.75,14,Non-ECC / Unbuffered,224.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3800000000,4,8000000000,18.094,Black / Silver,7.368,14,Non-ECC / Unbuffered,579.0
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3600000000,4,8000000000,5.625,Silver / Black,10.0,18,Non-ECC / Unbuffered,179.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3000000000,2,16000000000,4.375,Silver / Black,10.667,16,Non-ECC / Unbuffered,139.99
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3200000000,4,8000000000,9.344,Silver / Black,10.0,16,Non-ECC / Unbuffered,299.0
Memory,G.Skill,Trident Z Neo 32 GB,DDR4,3200000000,4,8000000000,0.0,Black / White,8.75,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3600000000,2,32000000000,4.297,Silver / Black,10.0,18,Non-ECC / Unbuffered,274.99
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3000000000,4,16000000000,4.453,Silver / Black,10.667,16,Non-ECC / Unbuffered,284.99
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3600000000,4,16000000000,6.859,Silver / Black,10.0,18,Non-ECC / Unbuffered,439.0
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3600000000,8,8000000000,11.25,Black / Silver,7.778,14,Non-ECC / Unbuffered,719.99
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,2666000000,2,32000000000,5.141,Black / Silver,13.503,18,Non-ECC / Unbuffered,329.0
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3200000000,2,32000000000,4.062,Black / Silver,10.0,16,Non-ECC / Unbuffered,259.99
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3200000000,4,16000000000,10.156,Silver / Black,8.75,14,Non-ECC / Unbuffered,649.99
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3200000000,4,16000000000,6.234,Silver / Black,10.0,16,Non-ECC / Unbuffered,399.0
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3600000000,4,16000000000,7.656,Silver / Black,8.889,16,Non-ECC / Unbuffered,489.99
Memory,G.Skill,Trident Z Neo 64 GB,DDR4,3600000000,4,16000000000,5.937,Black / White,8.889,16,Non-ECC / Unbuffered,379.99
Memory,G.Skill,Trident Z RGB 128 GB,DDR4,2666000000,4,32000000000,0.0,Black,13.503,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 128 GB,DDR4,3200000000,4,32000000000,4.062,Black,10.0,16,Non-ECC / Unbuffered,519.99
Memory,G.Skill,Trident Z RGB 128 GB,DDR4,3333000000,8,16000000000,0.0,Black,9.601,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 128 GB,DDR4,4000000000,4,32000000000,4.922,Black,9.0,18,Non-ECC / Unbuffered,629.99
Memory,G.Skill,Trident Z RGB 128 GB,DDR4,3000000000,8,16000000000,0.0,Black,9.333,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 128 GB,DDR4,3600000000,4,32000000000,4.219,Black,10.0,18,Non-ECC / Unbuffered,539.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3000000000,2,8000000000,9.311,Black,9.333,14,Non-ECC / Unbuffered,148.97
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3200000000,2,8000000000,5.499,Black,10.0,16,Non-ECC / Unbuffered,87.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3466000000,2,8000000000,9.312,Black,9.233,16,Non-ECC / Unbuffered,149.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4133000000,2,8000000000,13.688,Black,9.194,19,Non-ECC / Unbuffered,219.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3200000000,2,8000000000,8.437,Black,8.75,14,Non-ECC / Unbuffered,134.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3466000000,2,8000000000,0.0,Black,10.387,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4600000000,2,8000000000,21.874,Black,7.826,18,Non-ECC / Unbuffered,349.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4000000000,2,8000000000,0.0,Black,8.0,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4266000000,2,8000000000,9.999,Multicolor,8.908,19,Non-ECC / Unbuffered,159.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4133000000,2,8000000000,20.562,Black,8.226,17,Non-ECC / Unbuffered,329.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3866000000,2,8000000000,8.749,Black,9.312,18,Non-ECC / Unbuffered,139.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4400000000,2,8000000000,0.0,Black,7.273,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3600000000,2,8000000000,0.0,Black,8.889,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,2400000000,2,8000000000,8.059,Black,12.5,15,Non-ECC / Unbuffered,128.94
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3600000000,2,8000000000,6.874,Black,8.889,16,Non-ECC / Unbuffered,109.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,2666000000,2,8000000000,5.187,Black,13.503,18,Non-ECC / Unbuffered,82.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3600000000,2,8000000000,5.624,Black,10.556,19,Non-ECC / Unbuffered,89.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4266000000,2,8000000000,11.249,Black,7.501,16,Non-ECC / Unbuffered,179.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4400000000,2,8000000000,16.249,Black,8.182,18,Non-ECC / Unbuffered,259.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3600000000,2,8000000000,5.749,Black,10.0,18,Non-ECC / Unbuffered,91.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3000000000,2,8000000000,5.312,Black,10.667,16,Non-ECC / Unbuffered,84.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4266000000,2,8000000000,10.624,Black,7.97,17,Non-ECC / Unbuffered,169.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4000000000,2,8000000000,8.749,Black,9.0,18,Non-ECC / Unbuffered,139.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,2933000000,2,8000000000,12.438,Black,10.91,16,Non-ECC / Unbuffered,199.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,2933000000,2,8000000000,0.0,Black,9.547,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3200000000,2,8000000000,11.188,Black,8.75,14,Non-ECC / Unbuffered,179.0
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,2400000000,2,8000000000,4.999,Black,12.5,15,Non-ECC / Unbuffered,79.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,4000000000,2,8000000000,12.499,Black,7.5,15,Non-ECC / Unbuffered,199.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3200000000,2,8000000000,5.187,Black,10.0,16,Non-ECC / Unbuffered,82.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3600000000,2,8000000000,7.187,Black,9.444,17,Non-ECC / Unbuffered,114.99
Memory,G.Skill,Trident Z RGB 16 GB,DDR4,3000000000,2,8000000000,0.0,Black,10.0,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 256 GB,DDR4,2666000000,8,32000000000,4.062,Black,13.503,18,Non-ECC / Unbuffered,1039.99
Memory,G.Skill,Trident Z RGB 256 GB,DDR4,3200000000,8,32000000000,4.047,Black,10.0,16,Non-ECC / Unbuffered,1035.99
Memory,G.Skill,Trident Z RGB 256 GB,DDR4,3600000000,8,32000000000,4.336,Black,10.0,18,Non-ECC / Unbuffered,1109.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3000000000,2,16000000000,0.0,Black,9.333,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3466000000,4,8000000000,0.0,Black,9.233,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3200000000,4,8000000000,7.469,Black,10.0,16,Non-ECC / Unbuffered,239.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,2400000000,4,8000000000,10.062,Black,12.5,15,Non-ECC / Unbuffered,322.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3466000000,2,16000000000,16.988,Black,9.233,16,Non-ECC / Unbuffered,543.62
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,4000000000,4,8000000000,0.0,Black,8.5,17,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3000000000,4,8000000000,5.406,Black,10.667,16,Non-ECC / Unbuffered,172.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3200000000,4,8000000000,8.75,Black,8.75,14,Non-ECC / Unbuffered,279.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,4266000000,4,8000000000,24.969,Black,7.97,17,Non-ECC / Unbuffered,799.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,4,8000000000,6.875,Black,8.889,16,Non-ECC / Unbuffered,219.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,2666000000,4,8000000000,6.004,Black,13.503,18,Non-ECC / Unbuffered,192.13
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,2,16000000000,5.625,Black,8.889,16,Non-ECC / Unbuffered,179.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3333000000,2,16000000000,0.0,Black,9.601,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,4000000000,2,16000000000,9.375,Black,8.0,16,Non-ECC / Unbuffered,299.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3000000000,2,16000000000,4.062,Black,10.667,16,Non-ECC / Unbuffered,129.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3200000000,2,16000000000,4.375,Black,10.0,16,Non-ECC / Unbuffered,139.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,2400000000,4,8000000000,0.0,Black,12.5,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,4,8000000000,5.781,Black,10.556,19,Non-ECC / Unbuffered,184.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,4000000000,4,8000000000,0.0,Black,7.5,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3000000000,4,8000000000,5.468,Black,10.0,15,Non-ECC / Unbuffered,174.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3866000000,4,8000000000,0.0,Black,9.312,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,4133000000,4,8000000000,20.281,Black,8.226,17,Non-ECC / Unbuffered,649.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3200000000,4,8000000000,5.312,Black,10.0,16,Non-ECC / Unbuffered,169.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,4266000000,2,16000000000,10.0,Black,7.97,17,Non-ECC / Unbuffered,319.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,2933000000,2,16000000000,0.0,Black,10.91,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,2400000000,2,16000000000,0.0,Black,12.5,15,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,4000000000,4,8000000000,14.344,Black,9.0,18,Non-ECC / Unbuffered,459.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,2,16000000000,8.719,Black,9.444,17,Non-ECC / Unbuffered,279.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,2,16000000000,4.843,Black,10.0,18,Non-ECC / Unbuffered,154.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3200000000,2,16000000000,7.031,Black,8.75,14,Non-ECC / Unbuffered,224.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,2,16000000000,7.343,Black,8.889,16,Non-ECC / Unbuffered,234.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,4000000000,2,16000000000,9.062,Black,9.5,19,Non-ECC / Unbuffered,289.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,4,8000000000,0.0,Black,8.889,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3866000000,2,16000000000,7.343,Black,9.312,18,Non-ECC / Unbuffered,234.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,4,8000000000,0.0,Black,9.444,17,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3600000000,4,8000000000,0.0,Black,10.0,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3733000000,2,16000000000,9.062,Black,9.108,17,Non-ECC / Unbuffered,289.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3200000000,4,8000000000,0.0,Black,8.75,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,3000000000,4,8000000000,7.031,Black,9.333,14,Non-ECC / Unbuffered,224.99
Memory,G.Skill,Trident Z RGB 32 GB,DDR4,2933000000,2,16000000000,0.0,Black,9.547,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3200000000,4,16000000000,7.734,Black,8.75,14,Non-ECC / Unbuffered,494.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3200000000,8,8000000000,9.765,Black,8.75,14,Non-ECC / Unbuffered,624.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3600000000,4,16000000000,0.0,Black,8.889,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,4000000000,2,32000000000,5.0,Black,9.0,18,Non-ECC / Unbuffered,319.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3600000000,4,16000000000,9.359,Black,9.444,17,Non-ECC / Unbuffered,599.0
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3600000000,8,8000000000,10.937,Black,7.778,14,Non-ECC / Unbuffered,699.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,2666000000,2,32000000000,3.672,Black,13.503,18,Non-ECC / Unbuffered,234.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3200000000,4,16000000000,4.531,Black,10.0,16,Non-ECC / Unbuffered,289.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3600000000,2,32000000000,4.062,Black,10.0,18,Non-ECC / Unbuffered,259.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,4000000000,8,8000000000,13.594,Black,7.5,15,Non-ECC / Unbuffered,869.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3000000000,4,16000000000,5.609,Black,10.667,16,Non-ECC / Unbuffered,359.0
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3200000000,8,8000000000,5.625,Black,10.0,16,Non-ECC / Unbuffered,359.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3200000000,2,32000000000,4.015,Black,10.0,16,Non-ECC / Unbuffered,256.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3600000000,4,16000000000,5.0,Black,10.0,18,Non-ECC / Unbuffered,319.99
Memory,G.Skill,Trident Z RGB 64 GB,DDR4,3600000000,4,16000000000,7.5,Black,8.889,16,Non-ECC / Unbuffered,479.99
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,2666000000,4,32000000000,4.219,Silver,13.503,18,Non-ECC / Unbuffered,539.99
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,3600000000,4,32000000000,4.609,Gold,10.0,18,Non-ECC / Unbuffered,589.99
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,2666000000,4,32000000000,3.906,Gold,13.503,18,Non-ECC / Unbuffered,499.99
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,4000000000,4,32000000000,0.0,Silver,9.0,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,4000000000,4,32000000000,5.745,Gold,9.0,18,Non-ECC / Unbuffered,735.38
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,3600000000,4,32000000000,4.508,Silver,10.0,18,Non-ECC / Unbuffered,576.99
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,3200000000,8,16000000000,0.0,Gold,10.0,16,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,3200000000,8,16000000000,5.469,Silver,10.0,16,Non-ECC / Unbuffered,699.99
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,3200000000,4,32000000000,4.414,Gold,10.0,16,Non-ECC / Unbuffered,564.99
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,3200000000,8,16000000000,10.937,Gold,8.75,14,Non-ECC / Unbuffered,1399.99
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,3200000000,8,16000000000,0.0,Silver,8.75,14,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Royal 128 GB,DDR4,3200000000,4,32000000000,5.315,Silver,10.0,16,Non-ECC / Unbuffered,680.37
Memory,G.Skill,Trident Z Royal 16 GB,DDR4,4800000000,2,8000000000,28.548,Silver,7.5,18,Non-ECC / Unbuffered,456.77
Memory,G.Skill,Trident Z Royal 16 GB,DDR4,3600000000,2,8000000000,0.0,Gold,10.0,18,Non-ECC / Unbuffered,0.0
Memory,G.Skill,Trident Z Royal 16 GB,DDR4,4000000000,2,8000000000,12.812,Gold,8.5,17,Non-ECC / Unbuffered,204.99
Memory,G.Skill,Trident Z Royal 16 GB,DDR4,4266000000,2,8000000000,11.874,Gold,8.908,19,Non-ECC / Unbuffered,189.99
